frame,track_id,x1,y1,x2,y2,image
8,4,2333.0032,524.6485,2812.766,764.44794,cam_4_1690272866_03-14-26.jpg
8,5,2525.5747,492.02115,2951.9365,701.811,cam_4_1690272866_03-14-26.jpg
8,8,2880.7007,352.37976,3204.3345,524.4533,cam_4_1690272866_03-14-26.jpg
8,10,2806.1199,380.48798,3116.871,559.6836,cam_4_1690272866_03-14-26.jpg
8,12,3272.0251,633.23914,4168.1,1176.9244,cam_4_1690272866_03-14-26.jpg
8,6,1884.4333,525.8054,2276.068,758.8182,cam_4_1690272866_03-14-26.jpg
8,16,3402.0374,530.2222,4089.5503,946.6306,cam_4_1690272866_03-14-26.jpg
8,19,3577.1345,432.94714,4003.6326,771.1013,cam_4_1690272866_03-14-26.jpg
8,21,969.1273,612.4605,1694.7909,1262.7817,cam_4_1690272866_03-14-26.jpg
8,3,3070.1333,775.72205,4144.0874,1444.9857,cam_4_1690272866_03-14-26.jpg
8,11,2718.1304,415.53842,3069.5647,592.9116,cam_4_1690272866_03-14-26.jpg
9,4,2324.7563,523.53674,2812.5679,764.8118,cam_4_1690272896_03-14-56.jpg
9,5,2524.4539,491.41376,2949.5435,701.9012,cam_4_1690272896_03-14-56.jpg
9,8,2872.7283,352.17554,3200.6504,522.3343,cam_4_1690272896_03-14-56.jpg
9,10,2794.9045,378.82483,3115.628,557.39545,cam_4_1690272896_03-14-56.jpg
9,12,3255.8054,652.4087,4098.9194,1261.9437,cam_4_1690272896_03-14-56.jpg
9,6,1881.1298,525.88074,2278.4766,759.70325,cam_4_1690272896_03-14-56.jpg
9,16,3372.2778,535.3037,4049.4724,968.826,cam_4_1690272896_03-14-56.jpg
9,21,876.94006,606.3431,1694.0897,1282.7703,cam_4_1690272896_03-14-56.jpg
9,3,2964.79,857.49475,4049.94,1687.585,cam_4_1690272896_03-14-56.jpg
9,11,2722.957,414.86502,3071.5242,591.5919,cam_4_1690272896_03-14-56.jpg
10,4,2377.5703,527.4129,2816.979,764.90936,cam_4_1690273031_03-17-11.jpg
10,5,2531.1912,491.82318,2952.063,701.62305,cam_4_1690273031_03-17-11.jpg
10,8,2873.927,292.70108,3275.916,541.77734,cam_4_1690273031_03-17-11.jpg
10,10,2806.5774,380.16333,3109.2415,558.8014,cam_4_1690273031_03-17-11.jpg
10,12,3261.564,662.0187,4103.2065,1315.2499,cam_4_1690273031_03-17-11.jpg
10,6,1868.538,528.2248,2276.6648,761.65436,cam_4_1690273031_03-17-11.jpg
10,16,3362.6577,575.68536,4088.8245,1100.1241,cam_4_1690273031_03-17-11.jpg
10,21,842.64734,601.7132,1693.6691,1278.0115,cam_4_1690273031_03-17-11.jpg
10,3,2895.637,904.46466,4020.457,1750.2283,cam_4_1690273031_03-17-11.jpg
10,11,2728.5225,416.71637,3069.354,590.3079,cam_4_1690273031_03-17-11.jpg
10,24,3623.45,277.1099,4043.9917,537.15643,cam_4_1690273031_03-17-11.jpg
11,4,2399.4143,529.723,2818.437,764.81537,cam_4_1690273046_03-17-26.jpg
11,5,2530.8145,490.25906,2950.1934,700.64386,cam_4_1690273046_03-17-26.jpg
11,8,2869.4521,268.4531,3290.9324,522.6663,cam_4_1690273046_03-17-26.jpg
11,10,2805.2217,378.82462,3107.3748,559.5653,cam_4_1690273046_03-17-26.jpg
11,12,3250.735,663.978,4061.6194,1264.8513,cam_4_1690273046_03-17-26.jpg
11,6,1868.758,528.79755,2278.9346,762.4621,cam_4_1690273046_03-17-26.jpg
11,16,3356.824,576.40424,4075.522,1014.624,cam_4_1690273046_03-17-26.jpg
11,21,934.6099,602.3591,1696.1609,1276.0048,cam_4_1690273046_03-17-26.jpg
11,3,2853.954,926.80585,4201.145,1742.5668,cam_4_1690273046_03-17-26.jpg
11,11,2723.347,415.30814,3069.9497,588.6397,cam_4_1690273046_03-17-26.jpg
11,24,3626.2769,277.91397,4035.6433,531.9218,cam_4_1690273046_03-17-26.jpg
11,27,3495.2112,506.07556,3825.9485,722.748,cam_4_1690273046_03-17-26.jpg
12,4,2402.7217,527.69037,2819.0217,764.5214,cam_4_1690273196_03-19-56.jpg
12,5,2526.753,491.5643,2950.5347,701.77203,cam_4_1690273196_03-19-56.jpg
12,8,2859.0452,256.99234,3296.5522,510.93967,cam_4_1690273196_03-19-56.jpg
12,10,2786.4402,372.10284,3109.2612,560.6069,cam_4_1690273196_03-19-56.jpg
12,12,3191.7253,724.17816,4014.3176,1281.91,cam_4_1690273196_03-19-56.jpg
12,6,1867.2191,529.0358,2280.7932,761.9381,cam_4_1690273196_03-19-56.jpg
12,16,3276.2234,629.0321,4136.824,1075.6879,cam_4_1690273196_03-19-56.jpg
12,3,2844.7966,924.2423,4267.3535,1607.0769,cam_4_1690273196_03-19-56.jpg
12,11,2718.2185,413.7968,3072.8198,589.4005,cam_4_1690273196_03-19-56.jpg
12,1,2503.1873,1238.6736,3994.203,2477.5544,cam_4_1690273196_03-19-56.jpg
12,19,3505.9128,477.339,4007.9392,852.82965,cam_4_1690273196_03-19-56.jpg
13,4,2399.5308,527.74457,2819.2844,766.04236,cam_4_1690273271_03-21-11.jpg
13,5,2528.3376,491.19672,2950.3435,701.46204,cam_4_1690273271_03-21-11.jpg
13,8,2848.2842,253.48906,3296.5085,502.49243,cam_4_1690273271_03-21-11.jpg
13,10,2791.3738,376.00458,3107.7542,562.1589,cam_4_1690273271_03-21-11.jpg
13,12,3161.7136,746.55524,4012.952,1356.6243,cam_4_1690273271_03-21-11.jpg
13,6,1865.8525,529.29596,2278.3396,764.1844,cam_4_1690273271_03-21-11.jpg
13,16,3240.8516,653.5538,4187.0854,1111.0525,cam_4_1690273271_03-21-11.jpg
13,3,2851.1594,931.47345,4148.3335,1609.6691,cam_4_1690273271_03-21-11.jpg
13,11,2720.2524,417.4125,3074.846,591.44995,cam_4_1690273271_03-21-11.jpg
13,28,3355.4849,572.63324,3847.0828,813.2828,cam_4_1690273271_03-21-11.jpg
13,1,2503.3125,1245.6918,4022.5444,2339.6667,cam_4_1690273271_03-21-11.jpg
13,19,3463.8633,483.16528,4012.5693,875.7925,cam_4_1690273271_03-21-11.jpg
14,4,2345.0874,525.3696,2817.4973,764.8587,cam_4_1690273331_03-22-11.jpg
14,5,2533.1353,490.39743,2952.002,702.37524,cam_4_1690273331_03-22-11.jpg
14,8,2851.5542,253.11499,3292.0764,497.88678,cam_4_1690273331_03-22-11.jpg
14,10,2798.1472,377.89453,3108.6238,561.4152,cam_4_1690273331_03-22-11.jpg
14,12,3161.9397,753.66364,4022.3047,1460.2836,cam_4_1690273331_03-22-11.jpg
14,6,1868.2908,529.7983,2292.7893,763.30853,cam_4_1690273331_03-22-11.jpg
14,16,3243.59,670.6132,4107.5347,1183.8331,cam_4_1690273331_03-22-11.jpg
14,3,2698.5781,906.28937,3912.0542,1545.9902,cam_4_1690273331_03-22-11.jpg
14,11,2727.1624,420.86945,3073.7278,591.33325,cam_4_1690273331_03-22-11.jpg
14,28,3355.1292,570.9099,3831.3997,800.4519,cam_4_1690273331_03-22-11.jpg
14,1,2507.8418,1254.2578,4008.7222,2325.287,cam_4_1690273331_03-22-11.jpg
14,19,3424.8674,488.23926,4025.4084,908.4634,cam_4_1690273331_03-22-11.jpg
15,4,2322.1248,523.65454,2813.0784,765.21906,cam_4_1690273436_03-23-56.jpg
15,5,2529.2646,490.81058,2952.9617,701.77216,cam_4_1690273436_03-23-56.jpg
15,8,2860.1016,253.97253,3285.5723,490.1343,cam_4_1690273436_03-23-56.jpg
15,10,2804.2065,377.90308,3108.7446,561.3006,cam_4_1690273436_03-23-56.jpg
15,12,3166.1404,754.48303,4046.9612,1499.9504,cam_4_1690273436_03-23-56.jpg
15,6,1867.1145,530.7023,2296.1719,765.31726,cam_4_1690273436_03-23-56.jpg
15,16,3230.345,674.9301,4182.395,1137.7584,cam_4_1690273436_03-23-56.jpg
15,3,2777.6487,962.57825,4016.2905,1827.1434,cam_4_1690273436_03-23-56.jpg
15,11,2730.0183,422.42712,3072.9993,590.07294,cam_4_1690273436_03-23-56.jpg
15,28,3378.8809,573.52435,3843.1877,800.148,cam_4_1690273436_03-23-56.jpg
15,1,2523.6057,1252.3566,4041.0415,2439.8064,cam_4_1690273436_03-23-56.jpg
15,19,3401.8042,495.10742,4079.6938,842.29755,cam_4_1690273436_03-23-56.jpg
16,4,2307.62,524.8385,2812.7292,764.17444,cam_4_1690273541_03-25-41.jpg
16,5,2527.4963,490.1999,2954.7566,700.0613,cam_4_1690273541_03-25-41.jpg
16,8,2858.352,255.3502,3282.188,489.01456,cam_4_1690273541_03-25-41.jpg
16,10,2801.0955,378.63565,3108.5447,562.1091,cam_4_1690273541_03-25-41.jpg
16,12,3170.5098,758.8856,4052.8442,1543.3972,cam_4_1690273541_03-25-41.jpg
16,6,1878.4006,532.75183,2284.376,757.616,cam_4_1690273541_03-25-41.jpg
16,16,3224.886,672.4192,4190.081,1128.1035,cam_4_1690273541_03-25-41.jpg
16,11,2726.3572,419.35544,3070.5586,590.75195,cam_4_1690273541_03-25-41.jpg
16,28,3383.5068,579.3963,3846.1536,809.24146,cam_4_1690273541_03-25-41.jpg
16,1,2526.0015,1250.0271,4003.5408,2249.587,cam_4_1690273541_03-25-41.jpg
16,19,3412.6077,501.10123,4111.779,836.0292,cam_4_1690273541_03-25-41.jpg
16,21,998.812,818.2228,2000.2661,1540.032,cam_4_1690273541_03-25-41.jpg
17,4,2368.1882,529.5041,2815.7695,764.3822,cam_4_1690273826_03-30-26.jpg
17,5,2542.6597,412.12073,2989.632,694.53107,cam_4_1690273826_03-30-26.jpg
17,8,2860.1445,259.0239,3278.9202,488.50082,cam_4_1690273826_03-30-26.jpg
17,12,3145.5522,752.5863,4021.453,1503.7833,cam_4_1690273826_03-30-26.jpg
17,6,1881.9349,534.301,2281.2637,758.99347,cam_4_1690273826_03-30-26.jpg
17,16,3236.1682,679.8019,4084.3354,1162.7014,cam_4_1690273826_03-30-26.jpg
17,28,3371.0593,585.4809,3833.1433,799.64197,cam_4_1690273826_03-30-26.jpg
17,1,2558.9763,1215.4956,3975.424,2206.8076,cam_4_1690273826_03-30-26.jpg
17,19,3434.095,519.8915,4067.2039,904.67365,cam_4_1690273826_03-30-26.jpg
17,27,3479.7217,445.12717,4012.0547,770.2505,cam_4_1690273826_03-30-26.jpg
18,4,2399.8108,530.3332,2816.8508,763.8391,cam_4_1690273856_03-30-56.jpg
18,5,2536.997,383.11404,2995.793,688.9183,cam_4_1690273856_03-30-56.jpg
18,8,2862.0015,259.40768,3283.3123,492.89764,cam_4_1690273856_03-30-56.jpg
18,12,3155.172,761.8947,4028.0176,1475.7451,cam_4_1690273856_03-30-56.jpg
18,6,1883.6531,533.2911,2275.4236,758.01447,cam_4_1690273856_03-30-56.jpg
18,16,3229.2405,679.27246,4148.725,1132.1589,cam_4_1690273856_03-30-56.jpg
18,28,3366.3074,588.2437,3842.1736,803.42737,cam_4_1690273856_03-30-56.jpg
18,1,2568.1404,1190.7802,4085.3643,2104.12,cam_4_1690273856_03-30-56.jpg
18,19,3416.8235,541.2024,3999.6052,896.483,cam_4_1690273856_03-30-56.jpg
18,34,2372.884,263.084,2614.8005,441.9097,cam_4_1690273856_03-30-56.jpg
18,27,3376.4595,441.68854,3907.5588,694.57983,cam_4_1690273856_03-30-56.jpg
19,4,2370.7695,526.87115,2816.5396,760.0878,cam_4_1690273871_03-31-11.jpg
19,5,2600.9807,433.69318,2995.7441,664.8567,cam_4_1690273871_03-31-11.jpg
19,8,2863.9016,258.52094,3292.0024,502.48236,cam_4_1690273871_03-31-11.jpg
19,12,3142.5852,764.9493,4034.403,1485.5632,cam_4_1690273871_03-31-11.jpg
19,6,1886.0,536.8682,2273.093,757.7477,cam_4_1690273871_03-31-11.jpg
19,16,3217.4412,680.0939,4134.5464,1207.3156,cam_4_1690273871_03-31-11.jpg
19,28,3354.8252,585.8296,3836.402,809.05457,cam_4_1690273871_03-31-11.jpg
19,1,2583.8425,1188.8422,4153.7617,2074.947,cam_4_1690273871_03-31-11.jpg
19,19,3424.786,508.21027,4029.7402,886.68774,cam_4_1690273871_03-31-11.jpg
19,34,2368.2297,266.26715,2628.9937,438.92917,cam_4_1690273871_03-31-11.jpg
19,38,3418.7937,522.13464,3853.4697,713.20996,cam_4_1690273871_03-31-11.jpg
19,10,2794.4104,378.0034,3108.1646,560.82806,cam_4_1690273871_03-31-11.jpg
19,11,2717.1292,418.58002,3071.52,590.84625,cam_4_1690273871_03-31-11.jpg
20,4,2334.058,528.3869,2816.605,760.6274,cam_4_1690274096_03-34-56.jpg
20,5,2626.0984,460.90704,2995.7056,655.01715,cam_4_1690274096_03-34-56.jpg
20,8,2858.1409,259.0323,3290.469,502.36502,cam_4_1690274096_03-34-56.jpg
20,12,3143.761,758.60815,4096.5215,1408.8827,cam_4_1690274096_03-34-56.jpg
20,6,1879.5612,534.4564,2270.11,760.1215,cam_4_1690274096_03-34-56.jpg
20,16,3233.0925,673.1375,4074.7534,1227.8759,cam_4_1690274096_03-34-56.jpg
20,28,3320.3728,583.59143,3839.3274,793.03125,cam_4_1690274096_03-34-56.jpg
20,1,2564.6199,1178.0803,4208.0264,2072.3367,cam_4_1690274096_03-34-56.jpg
20,19,3371.0476,545.5273,4078.7205,938.3297,cam_4_1690274096_03-34-56.jpg
20,34,2330.3442,266.89905,2644.9736,441.21344,cam_4_1690274096_03-34-56.jpg
20,38,3400.5156,536.31195,3860.6252,706.9761,cam_4_1690274096_03-34-56.jpg
20,39,2545.5925,507.96973,2887.9211,694.08344,cam_4_1690274096_03-34-56.jpg
20,10,2782.9714,373.12463,3111.5728,558.9757,cam_4_1690274096_03-34-56.jpg
20,11,2716.6333,422.5713,3073.8967,595.88477,cam_4_1690274096_03-34-56.jpg
21,4,2319.4539,528.7488,2815.6958,761.99335,cam_4_1690274126_03-35-26.jpg
21,5,2631.7627,465.6517,2995.098,651.64874,cam_4_1690274126_03-35-26.jpg
21,8,2860.122,260.16922,3285.5686,500.83347,cam_4_1690274126_03-35-26.jpg
21,12,3142.7048,759.40704,4045.1902,1464.8281,cam_4_1690274126_03-35-26.jpg
21,6,1874.84,534.32874,2262.8372,760.8992,cam_4_1690274126_03-35-26.jpg
21,16,3239.3909,676.62354,4112.884,1238.9257,cam_4_1690274126_03-35-26.jpg
21,28,3324.2087,581.5,3846.7185,788.33673,cam_4_1690274126_03-35-26.jpg
21,19,3380.1597,527.6379,4052.6152,931.83344,cam_4_1690274126_03-35-26.jpg
21,34,2306.8813,272.30276,2653.8557,445.15387,cam_4_1690274126_03-35-26.jpg
21,38,3397.534,523.766,3865.9521,675.54834,cam_4_1690274126_03-35-26.jpg
21,39,2544.1174,504.62537,2888.6304,696.7481,cam_4_1690274126_03-35-26.jpg
21,10,2786.5889,374.2117,3113.1692,558.8323,cam_4_1690274126_03-35-26.jpg
21,11,2707.7996,419.66565,3075.7158,596.22595,cam_4_1690274126_03-35-26.jpg
21,3,2676.8591,1122.5896,3675.7964,1937.7675,cam_4_1690274126_03-35-26.jpg
22,4,2321.8489,514.7714,2799.5125,932.8925,cam_4_1690274186_03-36-26.jpg
22,5,2630.8462,461.03528,2997.0198,652.105,cam_4_1690274186_03-36-26.jpg
22,8,2823.9739,293.80972,3258.4072,568.655,cam_4_1690274186_03-36-26.jpg
22,12,3152.267,828.06177,3776.2979,1638.1443,cam_4_1690274186_03-36-26.jpg
22,6,1872.4894,535.3736,2265.057,775.6664,cam_4_1690274186_03-36-26.jpg
22,16,3228.7266,679.8236,4075.1592,1304.9182,cam_4_1690274186_03-36-26.jpg
22,19,3347.5684,560.896,4114.8823,916.9433,cam_4_1690274186_03-36-26.jpg
22,34,2282.6182,269.1573,2626.2148,466.1023,cam_4_1690274186_03-36-26.jpg
22,38,3354.4744,505.6706,3875.7214,656.7551,cam_4_1690274186_03-36-26.jpg
22,39,2554.7358,498.16104,2886.8267,700.6643,cam_4_1690274186_03-36-26.jpg
22,11,2722.158,411.50244,3072.5547,600.52875,cam_4_1690274186_03-36-26.jpg
22,43,3311.189,600.9849,4049.9302,997.7044,cam_4_1690274186_03-36-26.jpg
22,27,3384.1743,492.70908,4021.2424,742.961,cam_4_1690274186_03-36-26.jpg
23,4,2273.6223,508.60233,2767.0776,983.97986,cam_4_1690274336_03-38-56.jpg
23,5,2634.4373,457.33716,2995.1272,651.92975,cam_4_1690274336_03-38-56.jpg
23,8,2893.6982,311.45462,3323.4648,605.34564,cam_4_1690274336_03-38-56.jpg
23,12,3149.736,875.7251,3940.3352,1873.9095,cam_4_1690274336_03-38-56.jpg
23,6,1870.6542,538.886,2264.7273,781.4374,cam_4_1690274336_03-38-56.jpg
23,16,3232.5742,684.26385,4030.5994,1287.4893,cam_4_1690274336_03-38-56.jpg
23,19,3363.4968,533.39923,4090.2993,885.40247,cam_4_1690274336_03-38-56.jpg
23,34,2273.7664,267.43365,2619.2622,464.13068,cam_4_1690274336_03-38-56.jpg
23,38,3373.9302,506.77393,3874.5977,646.60785,cam_4_1690274336_03-38-56.jpg
23,39,2547.0347,498.7896,2888.5024,703.18787,cam_4_1690274336_03-38-56.jpg
23,11,2722.9202,408.24167,3070.3547,600.42755,cam_4_1690274336_03-38-56.jpg
23,43,3329.0823,598.8256,4073.4026,1057.7783,cam_4_1690274336_03-38-56.jpg
23,45,2854.057,268.44455,3270.8179,400.78665,cam_4_1690274336_03-38-56.jpg
24,4,2245.7634,502.1246,2750.7786,1007.516,cam_4_1690274456_03-40-56.jpg
24,5,2637.5024,446.05463,2998.1506,652.1397,cam_4_1690274456_03-40-56.jpg
24,12,3107.248,877.99384,4142.121,1785.3994,cam_4_1690274456_03-40-56.jpg
24,6,1868.8601,541.2479,2265.1824,792.10657,cam_4_1690274456_03-40-56.jpg
24,19,3343.1655,518.4817,4139.023,931.72046,cam_4_1690274456_03-40-56.jpg
24,34,2252.7183,266.29187,2608.65,453.1467,cam_4_1690274456_03-40-56.jpg
24,39,2533.7512,499.06693,2881.3782,703.9311,cam_4_1690274456_03-40-56.jpg
24,11,2706.9082,403.36334,3077.037,600.6707,cam_4_1690274456_03-40-56.jpg
24,45,2856.2778,266.33786,3289.1533,472.24405,cam_4_1690274456_03-40-56.jpg
24,1,2922.9763,1068.7319,4021.5308,2334.4282,cam_4_1690274456_03-40-56.jpg
24,27,3510.461,434.52203,4056.233,725.28723,cam_4_1690274456_03-40-56.jpg
25,4,2253.4543,505.30545,2744.7976,1017.7506,cam_4_1690274501_03-41-41.jpg
25,5,2635.9368,444.07678,2998.1484,652.0542,cam_4_1690274501_03-41-41.jpg
25,12,3082.42,878.0236,4175.874,1783.5848,cam_4_1690274501_03-41-41.jpg
25,6,1869.523,542.1795,2258.655,790.924,cam_4_1690274501_03-41-41.jpg
25,19,3335.4,514.37195,4135.958,943.8098,cam_4_1690274501_03-41-41.jpg
25,34,2239.8464,267.1284,2597.7676,451.085,cam_4_1690274501_03-41-41.jpg
25,39,2526.719,496.8921,2882.2551,709.15906,cam_4_1690274501_03-41-41.jpg
25,11,2697.008,400.16803,3080.4402,601.50934,cam_4_1690274501_03-41-41.jpg
25,45,2853.9844,265.58316,3292.7158,497.68802,cam_4_1690274501_03-41-41.jpg
25,47,803.8804,662.6048,1720.507,1324.3315,cam_4_1690274501_03-41-41.jpg
25,1,2955.7295,1057.2385,4265.601,2285.7817,cam_4_1690274501_03-41-41.jpg
25,27,3540.9648,422.26468,4002.6216,654.18146,cam_4_1690274501_03-41-41.jpg
25,21,1793.7773,840.84033,2438.9312,1682.4388,cam_4_1690274501_03-41-41.jpg
26,4,2246.2432,501.5023,2744.4663,1020.05505,cam_4_1690274546_03-42-26.jpg
26,5,2639.5571,444.61493,2992.7065,652.322,cam_4_1690274546_03-42-26.jpg
26,12,3084.0908,889.26526,4079.9338,1844.6647,cam_4_1690274546_03-42-26.jpg
26,6,1899.9839,536.2,2259.78,765.9175,cam_4_1690274546_03-42-26.jpg
26,19,3338.3767,511.77112,4159.583,953.6356,cam_4_1690274546_03-42-26.jpg
26,34,2234.3245,269.77695,2598.7056,449.40927,cam_4_1690274546_03-42-26.jpg
26,39,2521.6804,494.81146,2878.1482,708.8166,cam_4_1690274546_03-42-26.jpg
26,11,2701.73,403.1307,3077.8462,600.72943,cam_4_1690274546_03-42-26.jpg
26,45,2853.224,266.18057,3282.806,506.36185,cam_4_1690274546_03-42-26.jpg
