camera,timestamp,image_path,label_path,,splithas_label
cam_1,1690272536,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272536_03-08-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272536_03-08-56.txt,True,train
cam_1,1690272551,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272551_03-09-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272551_03-09-11.txt,True,test
cam_1,1690272566,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272566_03-09-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272566_03-09-26.txt,True,train
cam_1,1690272581,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272581_03-09-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272581_03-09-41.txt,True,train
cam_1,1690272596,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272596_03-09-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272596_03-09-56.txt,True,train
cam_1,1690272611,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272611_03-10-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272611_03-10-11.txt,True,val
cam_1,1690272626,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272626_03-10-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272626_03-10-26.txt,True,test
cam_1,1690272641,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272641_03-10-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272641_03-10-41.txt,True,train
cam_1,1690272656,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272656_03-10-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272656_03-10-56.txt,True,train
cam_1,1690272671,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272671_03-11-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272671_03-11-11.txt,True,train
cam_1,1690272686,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272686_03-11-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272686_03-11-26.txt,True,train
cam_1,1690272701,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272701_03-11-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272701_03-11-41.txt,True,train
cam_1,1690272716,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272716_03-11-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272716_03-11-56.txt,True,train
cam_1,1690272731,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272731_03-12-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272731_03-12-11.txt,True,train
cam_1,1690272746,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272746_03-12-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272746_03-12-26.txt,True,train
cam_1,1690272761,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272761_03-12-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272761_03-12-41.txt,True,val
cam_1,1690272776,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272776_03-12-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272776_03-12-56.txt,True,val
cam_1,1690272791,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272791_03-13-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272791_03-13-11.txt,True,train
cam_1,1690272806,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272806_03-13-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272806_03-13-26.txt,True,train
cam_1,1690272821,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272821_03-13-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272821_03-13-41.txt,True,val
cam_1,1690272836,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272836_03-13-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272836_03-13-56.txt,True,train
cam_1,1690272851,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272851_03-14-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272851_03-14-11.txt,True,train
cam_1,1690272866,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272866_03-14-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272866_03-14-26.txt,True,test
cam_1,1690272881,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272881_03-14-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272881_03-14-41.txt,True,val
cam_1,1690272896,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272896_03-14-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272896_03-14-56.txt,True,test
cam_1,1690272911,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272911_03-15-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272911_03-15-11.txt,True,train
cam_1,1690272926,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272926_03-15-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272926_03-15-26.txt,True,train
cam_1,1690272941,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272941_03-15-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272941_03-15-41.txt,True,val
cam_1,1690272956,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272956_03-15-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272956_03-15-56.txt,True,train
cam_1,1690272971,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272971_03-16-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272971_03-16-11.txt,True,train
cam_1,1690272986,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690272986_03-16-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690272986_03-16-26.txt,True,train
cam_1,1690273001,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273001_03-16-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273001_03-16-41.txt,True,train
cam_1,1690273016,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273016_03-16-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273016_03-16-56.txt,True,train
cam_1,1690273031,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273031_03-17-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273031_03-17-11.txt,True,test
cam_1,1690273046,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273046_03-17-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273046_03-17-26.txt,True,test
cam_1,1690273061,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273061_03-17-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273061_03-17-41.txt,True,train
cam_1,1690273076,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273076_03-17-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273076_03-17-56.txt,True,train
cam_1,1690273091,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273091_03-18-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273091_03-18-11.txt,True,train
cam_1,1690273106,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273106_03-18-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273106_03-18-26.txt,True,val
cam_1,1690273121,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273121_03-18-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273121_03-18-41.txt,True,train
cam_1,1690273136,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273136_03-18-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273136_03-18-56.txt,True,train
cam_1,1690273151,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273151_03-19-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273151_03-19-11.txt,True,train
cam_1,1690273166,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273166_03-19-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273166_03-19-26.txt,True,val
cam_1,1690273181,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273181_03-19-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273181_03-19-41.txt,True,train
cam_1,1690273196,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273196_03-19-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273196_03-19-56.txt,True,test
cam_1,1690273211,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273211_03-20-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273211_03-20-11.txt,True,train
cam_1,1690273226,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273226_03-20-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273226_03-20-26.txt,True,train
cam_1,1690273241,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273241_03-20-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273241_03-20-41.txt,True,val
cam_1,1690273256,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273256_03-20-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273256_03-20-56.txt,True,train
cam_1,1690273271,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273271_03-21-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273271_03-21-11.txt,True,test
cam_1,1690273286,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273286_03-21-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273286_03-21-26.txt,True,val
cam_1,1690273301,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273301_03-21-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273301_03-21-41.txt,True,train
cam_1,1690273316,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273316_03-21-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273316_03-21-56.txt,True,train
cam_1,1690273331,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273331_03-22-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273331_03-22-11.txt,True,test
cam_1,1690273346,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273346_03-22-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273346_03-22-26.txt,True,val
cam_1,1690273361,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273361_03-22-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273361_03-22-41.txt,True,train
cam_1,1690273376,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273376_03-22-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273376_03-22-56.txt,True,train
cam_1,1690273391,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273391_03-23-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273391_03-23-11.txt,True,train
cam_1,1690273406,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273406_03-23-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273406_03-23-26.txt,True,train
cam_1,1690273421,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273421_03-23-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273421_03-23-41.txt,True,train
cam_1,1690273436,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273436_03-23-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273436_03-23-56.txt,True,test
cam_1,1690273451,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273451_03-24-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273451_03-24-11.txt,True,train
cam_1,1690273466,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273466_03-24-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273466_03-24-26.txt,True,train
cam_1,1690273481,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273481_03-24-41.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273481_03-24-41.txt,True,val
cam_1,1690273496,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273496_03-24-56.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273496_03-24-56.txt,True,train
cam_1,1690273511,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273511_03-25-11.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273511_03-25-11.txt,True,val
cam_1,1690273526,/home/oussema/pfa-mmcows/store/data/raw/visual_data/images/0725/cam_1/1690273526_03-25-26.jpg,/home/oussema/pfa-mmcows/store/data/raw/visual_data/labels/combined/0725/cam_1/1690273526_03-25-26.txt,True,train
